month,order_id,order_no_uid,uid,nhom,tag,ly_do_vao_list,ngay_mua,ngay_kich_hoat,remaining,so_buoi_hien_tai,last_study,idle_ngay,sale_ban_don,team_sale_ban,sale_quan_ly,team_sale_quan_ly,teacher,gia_tri_don_cu,da_gia_han_M90,da_gia_han_vo_han,order_id_moi,ngay_gia_han,gia_tri_don_gia_han,nguon_gia_han,so_ngay_den_gia_han,run_date
2026-08,732238455726342,1,3303874292,Đến hạn,Normal,"1-20, idle<=90",2026-01-31,2026-03-04 14:45:43,6,4,2026-07-31 19:30:00,0.0,Nguyen Minh Phat,Ho Chi Minh,Nguyen Minh Phat,Ho Chi Minh,Dao Thi Hoang Yen,8500000.0,False,False,,,,,,2026-08-07
2026-08,720932660949252,1,3303888776,Đến hạn,Normal,"1-20, idle<=90",2025-12-27,2025-12-27 17:07:38,8,113,2026-07-30 22:30:00,1.0,Le Kim Chi,Inhouse 1,Le Kim Chi,Inhouse 1,Ms Laura,10088100.0,True,True,759694006034694,2026-07-31 00:00:00,16820000.0,GMV+REM,215.0,2026-08-07
2026-08,723947070128386,1,3303889345,Đến hạn,Normal,"1-20, idle<=90",2025-12-24,2026-01-13 19:20:07,12,10,2026-07-30 18:30:00,1.0,Bui Thi Thai Duong,Inhouse 1,Bui Thi Thai Duong,Inhouse 1,Ruby Advisor,9580000.0,False,False,,,,,,2026-08-07
2026-08,727132564564226,1,3303889479,Đến hạn,Normal,"1-20, idle<=90",2026-01-31,2026-01-31 18:21:18,13,12,2026-07-29 18:30:00,2.0,Kieu Thi Thu Quynh,Inhouse 1,Kieu Thi Thu Quynh,Inhouse 1,Diem Quynh Advisor,8500000.0,False,False,,,,,,2026-08-07
2026-08,720987297511680,1,3303925994,Đến hạn,Frozen,"1-20, idle<=90",2025-12-27,2025-12-28 12:26:04,19,19,2026-05-31 12:00:00,61.0,To Thi Ha,Inhouse 2,Vu Ho Thanh Huong,Inhouse 2,Tran Thu Ha,8480000.0,False,False,,,,,,2026-08-07
2026-08,750982242984198,1,3303926001,Đến hạn,Normal,"1-20, idle<=90",2026-06-14,2026-06-17 22:30:30,13,12,2026-07-29 20:00:00,2.0,Le Thuy Nhung,Inhouse 1,Le Thuy Nhung,Inhouse 1,Ms Laura,5240000.0,False,False,,,,,,2026-08-07
2026-08,725371389063430,1,3303926521,Đến hạn,Normal,"1-20, idle<=90",2025-12-26,2026-01-22 22:12:39,19,18,2026-08-01 21:30:00,-1.0,Nguyen Thi Thuy Trang,Inhouse 2,Mai Thi Lien,Inhouse 2,Tran Thu Ha,8745000.0,False,False,,,,,,2026-08-07
2026-08,723406236844288,1,3303964903,Đến hạn,Frozen,"1-20, idle<=90",2025-12-30,2026-01-10 18:28:58,19,19,2026-06-13 10:30:00,48.0,Dao Ngoc Lan Anh,Inhouse 1,Le Thi Tuyet,Inhouse 1,Diem Quynh Advisor,10080000.0,False,False,,,,,,2026-08-07
2026-08,724475968141572,1,3304024156,Đến hạn,Normal,"1-20, idle<=90",2026-01-15,2026-01-16 22:08:36,10,10,2026-08-01 21:30:00,-1.0,Bui Lam Linh,Inhouse 1,Bui Lam Linh,Inhouse 1,Ellie Advisor,8916500.0,False,False,,,,,,2026-08-07
2026-08,756163169507592,1,3304034205,Đến hạn,Normal,"1-20, idle<=90",2026-07-14,2026-07-14 17:25:51,19,18,2026-08-01 10:30:00,-1.0,Vu Thu Thuy,Other,Vu Thu Thuy,Other,Ms Laura,4420000.0,False,False,,,,,,2026-08-07
2026-08,736687656018184,1,3304065957,Đến hạn,Normal,"1-20, idle<=90",2026-03-26,2026-03-26 15:57:56,17,16,2026-07-29 18:00:00,2.0,Luu Thi Hoang Ngan,Inhouse 1,Luu Thi Hoang Ngan,Inhouse 1,Diem Quynh Advisor,10080000.0,False,False,,,,,,2026-08-07
2026-08,724346844926210,1,3304066767,Đến hạn,Normal,"1-20, idle<=90",2025-12-29,2026-01-16 09:49:21,10,9,2026-07-31 21:00:00,0.0,Bui Thi Hong Van,Inhouse 1,Bui Thi Hong Van,Inhouse 1,Ruby Advisor,9280000.0,True,True,TMP_3304066767_20260724,2026-07-24 00:00:00,16820000.0,GMV,188.0,2026-08-07
2026-08,743593220786440,2,3304075088,Đến hạn,Normal,"1-20, idle<=90",2026-04-30,2026-05-04 18:02:29,17,15,2026-07-29 21:30:00,2.0,Bui Lam Linh,Inhouse 1,Bui Lam Linh,Inhouse 1,Ellie Advisor,7950000.0,False,False,,,,,,2026-08-07
2026-08,752255106691336,1,3304096325,Đến hạn,Normal,"1-20, idle<=90",2026-06-20,2026-06-23 15:30:42,18,17,2026-07-31 15:30:00,0.0,Nguyen Phuong Thuy,Inhouse 1,Nguyen Phuong Thuy,Inhouse 1,Diem Quynh Advisor,5616000.0,False,False,,,,,,2026-08-07
2026-08,722673470167298,1,3304099144,Đến hạn,Normal,"1-20, idle<=90",2026-01-05,2026-01-06 11:50:42,13,13,2026-07-31 21:00:00,0.0,Nguyen Phuong Thao,Inhouse 2,Mai Thi Lien,Inhouse 2,Tran Thu Ha,8850000.0,False,False,,,,,,2026-08-07
2026-08,722553523902722,1,3304117442,Đến hạn,Normal,"1-20, idle<=90",2025-12-30,2026-01-05 21:22:08,5,4,2026-08-01 17:30:00,-1.0,Bui Thi Thai Duong,Inhouse 1,Bui Thi Thai Duong,Inhouse 1,Ms Laura,8745000.0,False,False,,,,,,2026-08-07
2026-08,752444116252936,1,3304124131,Đến hạn,Normal,"1-20, idle<=90",2026-06-20,2026-06-24 12:30:19,13,12,2026-07-31 18:30:00,0.0,Nguyen Phuong Thuy,Inhouse 1,Nguyen Phuong Thuy,Inhouse 1,Diem Quynh Advisor,5616000.0,False,False,,,,,,2026-08-07
2026-08,725371680162050,1,3304129221,Đến hạn,Normal,"1-20, idle<=90",2026-01-21,2026-01-21 17:40:12,9,8,2026-07-28 22:30:00,3.0,Ta Thuy Van,Inhouse 1,Ta Thuy Van,Inhouse 1,Diem Quynh Advisor,9580000.0,False,False,,,,,,2026-08-07
2026-08,731564417745160,1,3304138994,Đến hạn,Normal,"1-20, idle<=90",2026-01-09,2026-02-25 18:32:07,9,8,2026-07-29 21:30:00,2.0,Vu Ho Thanh Huong,Inhouse 2,Vu Ho Thanh Huong,Inhouse 2,Tran Thu Ha,8800000.0,False,False,,,,,,2026-08-07
2026-08,739831076382984,2,3304150920,Đến hạn,Normal,"1-20, idle<=90",2026-03-31,2026-04-14 11:36:41,15,15,2026-08-01 11:00:00,-1.0,Bui Lam Linh,Inhouse 1,Bui Lam Linh,Inhouse 1,Diem Quynh Advisor,7950000.0,False,False,,,,,,2026-08-07
2026-08,728689278580994,1,3304220299,Đến hạn,Normal,"1-20, idle<=90",2026-02-09,2026-02-09 17:55:12,8,7,2026-07-31 18:30:00,0.0,Tran Thi Son,Inhouse 1,Tran Thi Son,Inhouse 1,Diem Quynh Advisor,9080000.0,False,False,,,,,,2026-08-07
2026-08,750139951905032,1,3304225303,Đến hạn,Normal,"1-20, idle<=90",2026-06-10,2026-06-10 16:28:04,16,14,2026-07-18 12:00:00,13.0,Do Thi Tuyet Nhung,Inhouse 1,Do Thi Tuyet Nhung,Inhouse 1,Thao Chi Advisor,4790000.0,False,False,,,,,,2026-08-07
2026-08,745193668768006,1,3304226321,Đến hạn,Frozen,"1-20, idle<=90",2026-05-13,2026-05-14 14:56:27,18,18,2026-06-08 21:00:00,53.0,Vu Thi Khanh Huyen,Inhouse 2,Nguyen Thi Hai Yen,Inhouse 2,Ms Jenny Advisor,4550000.0,False,False,,,,,,2026-08-07
2026-08,725166693269768,1,3304237269,Đến hạn,Normal,"1-20, idle<=90",2026-01-10,2026-01-21 21:17:52,7,6,2026-08-01 21:30:00,-1.0,Lai Ngoc Thuy Linh,Ho Chi Minh,Lai Ngoc Thuy Linh,Ho Chi Minh,Dao Thi Hoang Yen,8654100.0,False,False,,,,,,2026-08-07
2026-08,741301367322882,2,3304251400,Đến hạn,Normal,"1-20, idle<=90",2026-04-21,2026-04-21 18:12:17,9,9,2026-08-01 16:30:00,-1.0,Vu Thi Khanh Huyen,Inhouse 2,Vu Thi Khanh Huyen,Inhouse 2,Tran Thu Ha,4160000.0,False,False,,,,,,2026-08-07
2026-08,724624808859906,1,3304330992,Đến hạn,Normal,"1-20, idle<=90",2026-01-16,2026-01-17 13:06:36,15,67,2026-07-30 20:30:00,1.0,Le Thuy Nhung,Inhouse 1,Le Thuy Nhung,Inhouse 1,Thao Chi Advisor,9080000.0,True,True,755453152403720,2026-07-10 00:00:00,8250000.0,GMV+REM,173.0,2026-08-07
2026-08,727093066733826,1,3304367061,Đến hạn,Frozen,"1-20, idle<=90",2026-01-30,2026-01-31 12:31:28,18,14,2026-05-31 21:00:00,61.0,Nguyen Thi Thanh Tam,Inhouse 1,Phan Thi Huong,Inhouse 1,Diem Quynh Advisor,8480000.0,False,False,,,,,,2026-08-07
2026-08,722909699787008,1,3304386405,Đến hạn,Normal,"1-20, idle<=90",2026-01-07,2026-01-08 12:30:52,15,14,2026-07-31 20:30:00,0.0,Nguyen Phuong Thuy,Inhouse 1,Nguyen Phuong Thuy,Inhouse 1,Ruby Advisor,10080000.0,False,False,,,,,,2026-08-07
2026-08,746915666008326,2,3304390612,Đến hạn,Normal,"1-20, idle<=90",2026-02-09,2026-05-25 10:44:16,8,7,2026-07-31 22:00:00,0.0,Le Minh Thanh,Ho Chi Minh,Nina,Inhouse 1,Dao Thi Hoang Yen,4408000.0,False,False,,,,,,2026-08-07
2026-08,737357461979400,1,3304409316,Đến hạn,Normal,"1-20, idle<=90",2026-03-30,2026-03-30 19:51:13,17,15,2026-07-30 20:00:00,1.0,Le Minh Thanh,Ho Chi Minh,Bui Thi Thai Duong,Inhouse 1,Dao Thi Hoang Yen,8500000.0,False,False,,,,,,2026-08-07
2026-08,724488197189890,1,3304443879,Đến hạn,Normal,"1-20, idle<=90",2026-01-16,2026-01-16 17:05:48,9,8,2026-07-31 19:30:00,0.0,Kieu Thi Thu Quynh,Inhouse 1,Hoang Thi Hong Tham,Offline Team HaNoi,Tran Thu Ha,8500000.0,False,False,,,,,,2026-08-07
2026-08,749789371465990,1,3304461737,Đến hạn,Normal,"1-20, idle<=90",2026-06-08,2026-06-11 00:59:48,14,13,2026-07-31 19:30:00,0.0,Nguyen Thi Hang Nga,Inhouse 1,Nguyen Thi Hang Nga,Inhouse 1,Dao Thi Hoang Yen,4600000.0,False,False,,,,,,2026-08-07
2026-08,731089397596418,1,3304469319,Đến hạn,Normal,"1-20, idle<=90",2026-02-23,2026-02-24 21:12:16,8,6,2026-07-30 21:30:00,1.0,Nguyen Minh Phat,Ho Chi Minh,Nguyen Minh Phat,Ho Chi Minh,Dao Thi Hoang Yen,9000000.0,True,True,TMP_3304469319_20260727,2026-07-27 00:00:00,8500000.0,GMV,152.0,2026-08-07
2026-08,748868313063686,1,3304484669,Đến hạn,Normal,"1-20, idle<=90",2026-01-15,2026-06-09 20:03:45,11,10,2026-07-30 20:30:00,1.0,Mai Thi Lien,Inhouse 2,Mai Thi Lien,Inhouse 2,Tran Thu Ha,4525000.0,False,False,,,,,,2026-08-07
2026-08,724707117945092,1,3304500405,Đến hạn,Normal,"1-20, idle<=90",2026-01-17,2026-01-21 16:36:43,9,8,2026-07-30 21:30:00,1.0,Lai Ngoc Thuy Linh,Ho Chi Minh,Lai Ngoc Thuy Linh,Ho Chi Minh,Dao Thi Hoang Yen,8745000.0,False,False,,,,,,2026-08-07
2026-08,725153516882180,1,3304508621,Đến hạn,Normal,"1-20, idle<=90",2026-01-19,2026-01-20 20:40:08,13,12,2026-07-31 18:00:00,0.0,Nguyen Nhu Ngoc,Inhouse 1,Nguyen Nhu Ngoc,Inhouse 1,Diem Quynh Advisor,9080000.0,False,False,,,,,,2026-08-07
2026-08,733637361213698,1,3304619407,Đến hạn,Normal,"1-20, idle<=90",2026-03-06,2026-03-09 16:34:47,13,12,2026-07-31 21:30:00,0.0,Nguyen Kieu Trang,Inhouse 1,Nguyen Kieu Trang,Inhouse 1,Ellie Advisor,9416500.0,False,False,,,,,,2026-08-07
2026-08,746944503030018,1,3304639130,Đến hạn,Normal,"1-20, idle<=90",2026-05-23,2026-05-23 17:48:31,7,6,2026-07-31 16:30:00,0.0,Pham Thi Tam Thuy,Inhouse 1,Le Thi Lan Anh,Inhouse 1,Diem Quynh Advisor,12875000.0,False,False,,,,,,2026-08-07
2026-08,733306411895048,1,3304670101,Đến hạn,Normal,"1-20, idle<=90",2026-03-07,2026-03-07 13:33:23,12,10,2026-07-30 21:00:00,1.0,Nguyen Linh Chi,Inhouse 1,Ho Thi Thanh,Inhouse 1,Ms Laura,8750000.0,False,False,,,,,,2026-08-07
2026-08,726789510820102,1,3304689298,Đến hạn,Normal,"1-20, idle<=90",2026-01-27,2026-01-29 17:29:06,15,15,2026-08-01 22:00:00,-1.0,Bui Thi Thai Duong,Inhouse 1,Bui Thi Thai Duong,Inhouse 1,Ellie Advisor,9080000.0,False,False,,,,,,2026-08-07
2026-08,746597300662534,2,3304689881,Đến hạn,Normal,"1-20, idle<=90",2026-05-21,2026-05-22 19:09:22,12,10,2026-07-30 22:00:00,1.0,Bui Lam Linh,Inhouse 1,Bui Lam Linh,Inhouse 1,Thao Chi Advisor,4300000.0,False,False,,,,,,2026-08-07
2026-08,724281164509444,1,3304693972,Đến hạn,Normal,"1-20, idle<=90",2026-01-15,2026-01-19 19:55:11,17,16,2026-08-01 21:00:00,-1.0,Le Thi Lan Anh,Inhouse 1,Le Thi Lan Anh,Inhouse 1,Ruby Advisor,9580000.0,False,False,,,,,,2026-08-07
2026-08,724444031693060,1,3304701534,Đến hạn,Normal,"1-20, idle<=90",2026-01-14,2026-01-16 14:51:07,6,4,2026-07-30 19:30:00,1.0,Dang Kim Thuong,Inhouse 1,Dang Kim Thuong,Inhouse 1,Ms Laura,9340500.0,False,False,,,,,,2026-08-07
2026-08,726975436693762,1,3304767623,Đến hạn,Normal,"1-20, idle<=90",2026-01-30,2026-02-03 19:19:16,6,4,2026-07-30 10:30:00,1.0,Nguyen Minh Phat,Ho Chi Minh,Nguyen Minh Phat,Ho Chi Minh,Dao Thi Hoang Yen,8500000.0,False,False,,,,,,2026-08-07
2026-08,748209556879618,2,3304787460,Đến hạn,Normal,"1-20, idle<=90",2026-05-30,2026-06-04 21:15:55,11,11,2026-07-29 11:30:00,2.0,Nguyen Thi Thao Ngoc,Inhouse 1,Nguyen Thi Thao Ngoc,Inhouse 1,Diem Quynh Advisor,4550000.0,False,False,,,,,,2026-08-07
2026-08,725153653541124,1,3304813432,Đến hạn,Normal,"1-20, idle<=90",2026-01-19,2026-01-21 22:28:01,16,16,2026-08-01 10:00:00,-1.0,Bui Thi Thai Duong,Inhouse 1,Bui Thi Thai Duong,Inhouse 1,Thao Chi Advisor,9080000.0,False,False,,,,,,2026-08-07
2026-08,724982160163076,1,3304837990,Đến hạn,Normal,"1-20, idle<=90",2026-01-17,2026-01-19 15:50:20,15,14,2026-08-01 21:00:00,-1.0,Ta Thuy Van,Inhouse 1,Ta Thuy Van,Inhouse 1,Ms Laura,9580000.0,False,False,,,,,,2026-08-07
2026-08,725012788613380,1,3304838060,Đến hạn,Normal,"1-20, idle<=90",2026-01-17,2026-01-19 20:58:22,12,11,2026-08-01 18:00:00,-1.0,Ta Thuy Van,Inhouse 1,Ta Thuy Van,Inhouse 1,Ms Laura,9580000.0,False,False,,,,,,2026-08-07
2026-08,731181090863362,1,3304894571,Đến hạn,Normal,"1-20, idle<=90",2026-01-19,2026-02-23 12:51:39,12,12,2026-08-01 10:30:00,-1.0,Le Hung Cuong,Inhouse 2,Mai Thi Lien,Inhouse 2,Tran Thu Ha,9010000.0,False,False,,,,,,2026-08-07
2026-08,728377709089026,1,3304947743,Đến hạn,Normal,"1-20, idle<=90",2026-02-05,2026-02-07 18:00:19,10,8,2026-07-29 21:00:00,2.0,Bui Lam Linh,Inhouse 1,Bui Lam Linh,Inhouse 1,Ellie Advisor,8853000.0,False,False,,,,,,2026-08-07
2026-08,746594200045830,1,3304951795,Đến hạn,Normal,"1-20, idle<=90",2026-05-21,2026-05-22 17:30:34,6,4,2026-07-30 10:00:00,1.0,Ho Thi Thanh,Inhouse 1,Ho Thi Thanh,Inhouse 1,Diem Quynh Advisor,4550000.0,False,False,,,,,,2026-08-07
2026-08,724625745033472,1,3304971336,Đến hạn,Normal,"1-20, idle<=90",2026-01-16,2026-01-17 11:42:56,5,3,2026-07-28 20:30:00,3.0,Pham Thi Thao,Inhouse 1,Pham Thi Thao,Inhouse 1,Ms Laura,9580000.0,False,False,,,,,,2026-08-07
2026-08,724987017310464,1,3305022340,Đến hạn,Frozen,"1-20, idle<=90",2026-01-17,2026-01-19 19:05:38,19,19,2026-05-25 21:00:00,67.0,Tran Thi Son,Inhouse 1,Tran Thi Son,Inhouse 1,Diem Quynh Advisor,8580000.0,False,False,,,,,,2026-08-07
2026-08,732758838280454,1,3305088868,Đến hạn,Normal,"1-20, idle<=90",2026-01-25,2026-03-04 19:01:46,18,16,2026-08-01 21:30:00,-1.0,Le Minh Thanh,Ho Chi Minh,Nguyen Nhu Ngoc,Inhouse 1,Dao Thi Hoang Yen,9010000.0,False,False,,,,,,2026-08-07
2026-08,748164703553800,2,3305095020,Đến hạn,Normal,"1-20, idle<=90",2026-05-29,2026-05-30 13:40:27,12,12,2026-07-26 22:00:00,5.0,Le Kim Chi,Inhouse 1,Le Kim Chi,Inhouse 1,Thao Chi Advisor,4740000.0,False,False,,,,,,2026-08-07
2026-08,726390842550534,1,3305096518,Đến hạn,Normal,"1-20, idle<=90",2026-01-26,2026-01-28 15:55:07,7,6,2026-07-31 21:30:00,0.0,Vu Thi Tuyet Trinh,Inhouse 1,Vu Thi Tuyet Trinh,Inhouse 1,Diem Quynh Advisor,9080000.0,False,False,,,,,,2026-08-07
2026-08,725199971574024,1,3305100044,Đến hạn,Normal,"1-20, idle<=90",2026-01-20,2026-01-22 21:49:11,11,11,2026-07-29 20:30:00,2.0,Tran Thi Anh Tuyet,Offline Team HaNoi,Hoang Thi Hong Tham,Offline Team HaNoi,Tran Thu Ha,9300000.0,False,False,,,,,,2026-08-07
2026-08,726389512950022,1,3305105319,Đến hạn,Normal,"1-20, idle<=90",2026-01-27,2026-01-28 05:00:44,16,15,2026-07-31 22:00:00,0.0,Vu Thi Tuyet Trinh,Inhouse 1,Vu Thi Tuyet Trinh,Inhouse 1,Ms Laura,9280000.0,False,False,,,,,,2026-08-07
2026-08,725680928526600,1,3305106440,Đến hạn,Normal,"1-20, idle<=90",2026-01-23,2026-01-26 13:48:43,14,13,2026-07-28 22:00:00,3.0,Mai Thi Lien,Inhouse 2,Mai Thi Lien,Inhouse 2,Tran Thu Ha,9080000.0,False,False,,,,,,2026-08-07
2026-08,733993325945094,1,3305116711,Đến hạn,Normal,"1-20, idle<=90",2026-03-10,2026-03-12 21:50:58,12,11,2026-07-29 21:00:00,2.0,Nguyen Nhat Vy,Inhouse 1,Nguyen Thuy Trang,Inhouse 1,Diem Quynh Advisor,9080000.0,False,False,,,,,,2026-08-07
2026-08,731731971877126,1,3305126120,Đến hạn,Normal,"1-20, idle<=90",2026-01-28,2026-02-28 18:57:52,13,12,2026-07-31 20:30:00,0.0,Le Thi Thuy Van,Inhouse 2,Le Thi Thuy Van,Inhouse 2,Tran Thu Ha,8480000.0,False,False,,,,,,2026-08-07
2026-08,725153070125316,1,3305186427,Đến hạn,Normal,"1-20, idle<=90",2026-01-19,2026-01-22 21:09:53,7,7,2026-07-28 22:30:00,3.0,Dang Kim Thuong,Inhouse 1,Dang Kim Thuong,Inhouse 1,Ruby Advisor,10080000.0,False,False,,,,,,2026-08-07
2026-08,725710218320134,1,3305196392,Đến hạn,Normal,"1-20, idle<=90",2026-01-23,2026-01-25 12:07:36,10,8,2026-07-30 22:00:00,1.0,Nguyen Thi Thuy Trang,Inhouse 2,Ta Thi Thu Phuong,Inhouse 2,Tran Thu Ha,9580000.0,False,False,,,,,,2026-08-07
2026-08,726901649758466,1,3305250650,Đến hạn,Normal,"1-20, idle<=90",2026-01-29,2026-01-30 17:00:47,9,8,2026-07-31 21:00:00,0.0,Le Thi Lan Anh,Inhouse 1,Le Thi Lan Anh,Inhouse 1,Ms Laura,9580000.0,False,False,,,,,,2026-08-07
2026-08,726258354768136,1,3305325441,Đến hạn,Normal,"1-20, idle<=90",2026-01-26,2026-01-26 17:24:21,19,17,2026-07-29 20:30:00,2.0,Hoang Thi Hong Tham 1,Inhouse 2,Vu Ho Thanh Huong,Inhouse 2,Tran Thu Ha,9350000.0,False,False,,,,,,2026-08-07
2026-08,726965499193608,1,3305342350,Đến hạn,Normal,"1-20, idle<=90",2026-01-29,2026-01-31 19:17:58,18,18,2026-08-01 21:30:00,-1.0,Bui Thi Thai Duong,Inhouse 1,Bui Thi Thai Duong,Inhouse 1,Ms Laura,9580000.0,False,False,,,,,,2026-08-07
2026-08,751955942875398,1,3305375228,Đến hạn,Normal,"1-20, idle<=90",2026-06-20,2026-06-21 12:38:48,12,11,2026-07-26 20:30:00,5.0,Le Thi Thu Yen,Inhouse 1,Le Thi Thu Yen,Inhouse 1,Dao Thi Hoang Yen,4420000.0,False,False,,,,,,2026-08-07
2026-08,727857559386376,1,3305381967,Đến hạn,Normal,"1-20, idle<=90",2026-02-04,2026-02-04 18:50:08,10,10,2026-07-30 19:30:00,1.0,Nguyen Nhu Ngoc,Inhouse 1,Nguyen Nhu Ngoc,Inhouse 1,Ellie Advisor,9580000.0,False,False,,,,,,2026-08-07
2026-08,732123631751426,1,3305383557,Đến hạn,Normal,"1-20, idle<=90",2026-02-28,2026-03-01 18:12:50,7,5,2026-07-30 21:00:00,1.0,Kieu Lan Anh,Inhouse 2,Kieu Lan Anh,Inhouse 2,Tran Thu Ha,8745000.0,False,False,,,,,,2026-08-07
2026-08,726446732058886,1,3305385719,Đến hạn,Normal,"1-20, idle<=90",2026-01-27,2026-01-28 17:50:00,10,9,2026-07-31 19:00:00,0.0,Nguyen Nhu Ngoc,Inhouse 1,Nguyen Nhu Ngoc,Inhouse 1,Diem Quynh Advisor,10080000.0,False,False,,,,,,2026-08-07
2026-08,732781097095432,1,3305422700,Đến hạn,Normal,"1-20, idle<=90",2026-01-30,2026-03-04 20:07:06,13,12,2026-07-31 21:00:00,0.0,Nguyen Minh Phat,Ho Chi Minh,Nguyen Minh Phat,Ho Chi Minh,Dao Thi Hoang Yen,9750000.0,False,False,,,,,,2026-08-07
2026-08,727671106611462,1,3305452079,Đến hạn,Normal,"1-20, idle<=90",2026-02-03,2026-02-03 16:55:25,11,10,2026-07-29 22:30:00,2.0,Le To Hai My,Inhouse 1,Le To Hai My,Inhouse 1,Ms Laura,9580000.0,False,False,,,,,,2026-08-07
2026-08,726257194402056,1,3305457881,Đến hạn,Normal,"1-20, idle<=90",2026-01-26,2026-01-27 14:17:24,9,9,2026-07-25 11:30:00,6.0,Vu Cam Ly,Inhouse 2,Vu Cam Ly,Inhouse 2,Tran Thu Ha,8900000.0,False,False,,,,,,2026-08-07
2026-08,727002362618120,1,3305464856,Đến hạn,Normal,"1-20, idle<=90",2026-01-30,2026-01-31 19:48:17,12,11,2026-07-31 20:00:00,0.0,Vo Tran Anh Thuy,Ho Chi Minh,Tran Thi Son,Inhouse 1,Dao Thi Hoang Yen,8800000.0,False,False,,,,,,2026-08-07
2026-08,729446275983622,1,3305503426,Đến hạn,Normal,"1-20, idle<=90",2026-02-13,2026-02-16 15:50:15,16,15,2026-08-01 17:30:00,-1.0,Le Minh Thanh,Ho Chi Minh,Bui Thi Hong Van,Inhouse 1,Dao Thi Hoang Yen,8750000.0,False,False,,,,,,2026-08-07
2026-08,734183955556616,1,3305518565,Đến hạn,Normal,"1-20, idle<=90",2026-03-11,2026-03-13 10:45:06,16,17,2026-08-01 12:00:00,-1.0,Nguyen Phuong Thuy,Inhouse 1,Nguyen Phuong Thuy,Inhouse 1,Ms Laura,10080000.0,False,False,,,,,,2026-08-07
2026-08,726479056228614,1,3305520045,Đến hạn,Normal,"1-20, idle<=90",2026-01-27,2026-01-29 20:21:31,17,70,2026-07-30 21:30:00,1.0,Nguyen Duy Thinh,Ho Chi Minh,Le Thi Tuyet,Inhouse 1,Dao Thi Hoang Yen,9000000.0,True,True,759138101573894,2026-07-31 00:00:00,8500000.0,GMV+REM,182.0,2026-08-07
2026-08,731867350376710,1,3305566997,Đến hạn,Normal,"1-20, idle<=90",2026-02-26,2026-03-03 16:05:25,17,17,2026-07-30 22:30:00,1.0,Le Hung Cuong,Inhouse 2,Vu Thi Khanh Huyen,Inhouse 2,Tran Thu Ha,8980000.0,False,False,,,,,,2026-08-07
2026-08,726562423644418,1,3305578022,Đến hạn,Normal,"1-20, idle<=90",2026-01-27,2026-01-28 10:22:00,12,117,2026-07-30 16:30:00,1.0,Pham Thi Tam Thuy,Inhouse 1,Le Thi Lan Anh,Inhouse 1,Ruby Advisor,9580000.0,True,True,746219689787656,2026-05-19 00:00:00,16430000.0,GMV+REM,110.0,2026-08-07
2026-08,748855004115202,2,3305583637,Đến hạn,Normal,"1-20, idle<=90",2026-06-02,2026-06-03 10:08:31,14,14,2026-08-01 21:30:00,-1.0,Nguyen Thi Hai Yen,Inhouse 2,Nguyen Thi Hai Yen,Inhouse 2,Tran Thu Ha,4300000.0,False,False,,,,,,2026-08-07
2026-08,728732315404552,1,3305595475,Đến hạn,Normal,"1-20, idle<=90",2026-02-08,2026-02-09 19:12:36,9,9,2026-08-01 11:00:00,-1.0,Nguyen Thi Thao Ngoc,Inhouse 1,Nguyen Thi Thao Ngoc,Inhouse 1,Diem Quynh Advisor,8853000.0,False,False,,,,,,2026-08-07
2026-08,726258139691272,1,3305595871,Đến hạn,Frozen,"1-20, idle<=90",2026-01-26,2026-01-26 17:21:41,16,16,2026-07-15 19:30:00,16.0,Le Thi Thuy Trang,Inhouse 1,Le Thi Thuy Trang,Inhouse 1,Diem Quynh Advisor,9010000.0,False,False,,,,,,2026-08-07
2026-08,731565052489986,1,3305711632,Đến hạn,Normal,"1-20, idle<=90",2026-02-25,2026-02-25 17:25:45,11,11,2026-07-31 21:30:00,0.0,Nguyen Thuy Trang,Inhouse 1,Nguyen Thuy Trang,Inhouse 1,Ellie Advisor,9080000.0,False,False,,,,,,2026-08-07
2026-08,731171209421062,1,3305720957,Đến hạn,Normal,"1-20, idle<=90",2026-01-31,2026-02-23 13:08:58,7,4,2026-07-30 11:30:00,1.0,Bui Lam Linh,Inhouse 1,Bui Lam Linh,Inhouse 1,Ms Laura,9080000.0,True,True,TMP_3305720957_20260731,2026-07-31 00:00:00,7950000.0,GMV,157.0,2026-08-07
2026-08,748692569954568,1,3305728008,Đến hạn,Normal,"1-20, idle<=90",2026-05-31,2026-06-03 15:36:54,9,61,2026-07-31 23:00:00,0.0,Luu Thi Hoang Ngan,Inhouse 1,Luu Thi Hoang Ngan,Inhouse 1,Diem Quynh Advisor,4420000.0,True,True,759024211108098,2026-07-30 00:00:00,8215000.0,GMV+REM,56.0,2026-08-07
2026-08,734711793080578,1,3305728855,Đến hạn,Normal,"1-20, idle<=90",2026-03-15,2026-03-16 19:55:36,11,11,2026-08-01 19:30:00,-1.0,Lai Ngoc Thuy Linh,Ho Chi Minh,Lai Ngoc Thuy Linh,Ho Chi Minh,Dao Thi Hoang Yen,8480000.0,False,False,,,,,,2026-08-07
2026-08,731514481549576,1,3305737319,Đến hạn,Normal,"1-20, idle<=90",2026-01-28,2026-02-25 20:32:03,10,8,2026-07-30 20:30:00,1.0,Nguyen Thi Thuy Trang,Inhouse 2,Nguyen Thi Trang,Inhouse 2,Tran Thu Ha,8215000.0,False,False,,,,,,2026-08-07
